customer_id,credit_score,geography,gender,age,tenure,balance,num_of_products,has_credit_card,is_active_member,estimated_salary,attrition_flag,digital_usage_proxy,complaints_last_6m
15659475,597,France,Female,33,6,135703.59,2,0,0,74850.84,0,3,0
15647207,609,France,Male,26,7,0.0,2,1,0,98463.99,0,4,0
15700813,522,Germany,Female,25,5,94049.92,2,1,0,103269.0,0,9,2
15566111,596,France,Male,39,9,0.0,1,1,0,48963.59,0,4,1
15651983,591,France,Female,56,9,128882.49,1,1,1,196241.94,1,14,3
15724663,654,Spain,Female,36,5,0.0,2,0,0,157238.05,0,5,2
15786167,649,Spain,Male,20,5,0.0,2,1,1,58309.54,0,16,2
15593250,640,France,Female,29,4,0.0,2,1,0,44904.26,0,5,1
15600688,600,France,Female,39,5,0.0,2,0,0,118272.07,0,3,2
15631162,631,France,Male,32,10,0.0,2,0,1,196342.66,0,19,1
15811958,850,Germany,Male,44,2,112755.34,2,0,0,158171.36,0,5,0
15598751,556,France,Female,43,6,0.0,3,0,0,125154.57,1,5,3
15607133,717,Spain,Female,49,1,110864.38,2,1,1,124532.9,1,11,1
15636105,758,Spain,Male,61,2,0.0,2,1,1,43982.41,0,8,1
15712568,515,Spain,Male,40,10,121355.99,1,1,0,138360.29,0,6,1
15801336,649,Germany,Female,37,8,114737.26,1,1,1,106655.88,1,18,4
15655339,566,France,Male,36,1,142120.91,1,1,0,79616.37,0,7,1
15791006,760,Germany,Female,34,6,58003.41,1,1,0,90346.1,0,1,0
15626882,662,Spain,Male,37,5,94901.09,1,1,1,48233.75,0,7,1
15654211,559,Spain,Female,27,1,0.0,1,0,1,1050.33,0,16,0
15659305,605,Germany,Male,19,8,166133.28,1,1,1,107994.99,0,20,2
15729836,646,Spain,Male,32,1,0.0,2,1,0,183289.22,0,1,0
15659501,753,France,Female,38,6,142263.45,1,0,1,33730.43,0,11,0
15657637,696,Spain,Female,36,3,0.0,3,1,0,65039.9,0,5,0
15761340,521,France,Male,22,5,0.0,2,1,1,99828.45,0,13,0
15586870,632,France,Male,27,4,193125.85,1,1,1,152665.85,0,11,1
15665327,706,France,Male,18,2,176139.5,2,1,0,129654.22,0,6,1
15644796,821,Spain,Female,38,8,0.0,2,0,1,126241.4,1,9,1
15572626,620,Spain,Male,44,8,0.0,2,1,1,15627.51,0,15,0
15728043,648,Germany,Female,37,7,138503.51,2,1,0,57215.85,0,7,1
15713596,428,France,Female,62,1,107735.93,1,0,1,58381.77,0,17,0
15684951,542,France,Female,59,2,68892.77,2,1,0,7905.06,1,7,1
15707242,504,Spain,Male,40,5,0.0,2,0,0,146703.36,0,4,0
15733777,817,France,Male,44,8,0.0,1,0,0,65501.91,1,4,0
15761286,696,Germany,Female,66,7,119499.42,2,1,1,174027.3,0,10,1
15733904,529,France,Male,32,9,147493.89,1,1,0,33656.35,0,0,0
15643752,540,France,Male,25,5,116160.23,1,1,0,13411.67,0,4,0
15579994,616,France,Male,23,8,73112.95,1,1,1,62733.05,0,18,0
15664523,696,Germany,Female,31,8,122021.92,2,1,0,33828.64,0,1,1
15585867,596,Spain,Male,36,2,0.0,2,0,1,125557.95,0,15,1
15743582,632,France,Female,27,3,107375.82,1,1,1,62703.38,0,15,0
15693683,814,Germany,Male,29,8,97086.4,2,1,1,197276.13,0,13,2
15590241,750,Spain,Female,34,9,112822.26,1,0,0,150401.53,1,5,5
15757559,595,France,Female,53,7,0.0,2,1,0,41371.68,1,7,3
15719856,646,France,Female,45,3,47134.75,1,1,1,57236.44,0,16,0
15600997,747,Germany,Female,32,5,67495.04,2,0,1,77370.37,0,7,0
15633108,646,France,Male,26,4,139848.17,1,1,0,164696.27,0,7,0
15773456,678,Germany,Male,36,3,145747.67,2,0,1,89566.74,0,10,0
15702566,554,Spain,Male,26,8,149134.46,1,1,1,177966.24,0,9,1
15571873,655,France,Male,24,9,107065.31,1,1,1,51959.82,0,18,1
15641250,794,Spain,Male,38,9,179581.31,1,1,0,23596.24,0,5,0
15734008,727,Germany,Male,59,5,152581.06,1,1,0,71830.1,1,4,2
15692664,677,France,Female,58,1,90022.85,1,0,1,2988.28,0,22,0
15724145,616,Germany,Male,29,8,149318.55,1,1,0,140746.13,0,7,0
15574169,595,Germany,Female,32,0,92466.21,1,1,0,4721.3,0,6,0
15748854,723,Germany,Female,28,5,91938.31,1,1,0,143481.85,0,2,1
15661526,815,Germany,Male,37,2,110777.26,2,1,0,2383.59,0,6,0
15724127,790,France,Female,26,4,141581.71,2,0,0,98309.27,0,5,0
15607988,663,Germany,Female,37,8,155303.71,1,1,0,118716.63,0,8,0
15661409,542,France,Female,42,1,0.0,1,1,1,178256.58,1,12,1
15621768,712,Spain,Male,45,6,112994.65,1,0,0,198398.68,0,7,1
15712608,787,Germany,Female,42,2,74483.97,2,0,1,44273.91,0,11,0
15719793,850,Spain,Male,62,5,0.0,2,1,1,180243.56,0,13,1
15713578,483,France,Female,50,9,0.0,2,1,1,111020.24,0,17,1
15572728,704,Spain,Male,36,8,127397.34,1,1,0,151335.24,0,5,0
15621653,716,France,Female,29,10,87946.39,1,1,1,182531.74,0,24,1
15631512,597,France,Female,26,8,149989.39,1,1,0,42330.58,0,3,0
15654851,748,France,Male,44,2,92911.52,1,0,1,85495.24,0,16,0
15733247,850,France,Male,33,10,0.0,1,1,0,4861.72,1,3,2
15638003,648,Spain,Male,55,1,81370.07,1,0,1,181534.04,0,16,1
15657540,578,France,Male,50,5,151215.34,2,1,0,169804.4,0,2,2
15720284,607,Germany,Female,37,4,135927.06,1,0,0,180890.4,0,5,0
15581551,850,Spain,Male,41,8,132838.07,1,1,1,175347.28,0,16,2
15775627,509,France,Male,35,8,0.0,2,0,1,67431.28,0,14,0
15715079,465,France,Male,41,9,117221.15,1,1,0,168280.95,0,8,1
15592761,710,France,Male,40,5,0.0,2,0,0,162878.96,0,4,1
15589475,591,Spain,Female,39,3,0.0,3,1,0,140469.38,1,6,5
15809826,728,France,Female,46,2,109705.52,1,1,0,20276.87,1,2,3
15721469,492,Germany,Male,45,9,170295.04,2,0,0,164741.81,0,4,0
15644882,616,Germany,Female,36,10,78249.53,1,1,0,136934.91,0,3,0
15775234,646,France,Male,24,8,0.0,2,0,0,92612.88,0,4,0
15575119,779,France,Male,71,3,0.0,2,1,1,146895.36,1,10,1
15731026,683,Germany,Female,39,2,100062.16,2,1,0,109201.43,0,2,0
15692408,463,Spain,Female,35,2,0.0,2,1,1,1950.93,0,13,0
15685243,736,France,Female,63,10,0.0,2,0,1,502.7,0,12,0
15815626,640,France,Male,63,2,68432.45,2,1,1,112503.24,1,13,1
15719579,670,Germany,Female,33,9,84521.48,2,0,1,198017.05,0,10,0
15622443,549,France,Male,31,4,0.0,2,0,1,25684.85,0,19,2
15734365,579,France,Male,39,5,0.0,2,0,1,39891.84,0,14,0
15665695,594,France,Female,49,4,0.0,2,1,1,23631.55,0,19,0
15665110,515,France,Female,25,7,79543.59,1,0,1,38772.82,0,19,0
15773779,593,Spain,Female,46,2,76597.79,1,1,1,54453.72,0,24,2
15626141,750,France,Female,26,1,151510.17,2,1,1,19921.72,0,15,1
15773447,526,Spain,Male,30,8,0.0,1,1,0,36251.0,0,8,1
15762134,506,Germany,Male,59,8,119152.1,2,1,1,170679.74,0,16,0
15780088,607,Spain,Male,34,9,132439.99,1,1,0,177747.72,0,3,0
15803479,708,France,Female,67,1,0.0,2,0,1,3837.08,0,21,1
15717700,683,Spain,Male,34,9,114609.55,2,0,1,25339.29,0,12,0
15633574,730,France,Female,41,4,167545.32,1,1,0,128246.81,0,4,1
15776051,551,France,Female,45,6,0.0,2,1,1,51143.43,0,7,1
15574858,530,France,Male,37,8,0.0,2,1,1,287.99,0,16,0
15612139,786,France,Female,33,0,83036.05,1,0,1,154990.58,1,15,1
15632263,574,Spain,Male,30,5,120355.0,1,1,0,137793.35,0,5,3
15638513,723,France,Female,40,7,142856.95,2,0,0,38019.74,0,6,0
15677377,543,Spain,Male,37,3,0.0,2,1,1,78915.68,0,18,2
15628600,807,Germany,Female,31,1,141069.18,3,1,1,194257.11,0,11,2
15778157,598,Spain,Male,27,8,90721.52,2,1,0,109296.18,0,3,0
15631451,604,Spain,Female,28,6,0.0,2,1,1,69056.26,0,16,2
15744041,780,France,Female,26,3,140356.7,1,1,0,117144.15,0,9,1
15770548,453,Germany,Female,28,3,139986.65,1,1,0,136846.75,0,7,1
15809178,569,Germany,Female,42,9,146100.75,1,1,0,32574.01,1,6,1
15603378,768,France,Female,36,3,141334.95,1,0,1,125870.5,0,18,0
15642544,723,France,Male,34,5,0.0,2,0,1,12092.03,0,16,0
15735636,604,France,Female,53,2,121389.78,1,1,1,48201.64,1,12,1
15683521,594,Germany,Male,28,0,142574.71,2,1,0,129084.82,0,5,1
15647725,675,France,Female,61,5,62055.17,3,1,0,166305.16,1,0,1
15735522,654,Germany,Male,37,2,145610.07,2,0,0,186300.59,0,5,0
15635125,566,Spain,Male,63,2,120787.18,2,1,1,52198.84,0,14,0
15696054,596,France,Male,37,2,0.0,1,0,1,121175.86,0,14,1
15786249,616,Spain,Male,30,2,0.0,2,1,0,199099.51,0,8,1
15642655,731,Spain,Male,33,1,0.0,1,1,0,130726.96,0,8,0
15634551,727,Germany,Male,46,3,115248.11,4,1,0,130752.01,1,5,1
15756056,561,Spain,Female,28,3,0.0,2,1,0,191387.76,0,2,1
15713094,651,France,Female,25,8,0.0,2,1,1,126761.2,0,15,0
15645593,599,France,Female,41,2,91328.71,1,1,0,115724.78,0,5,1
15708003,587,Spain,Male,41,8,85109.21,1,1,0,1557.82,0,4,4
15749583,686,Germany,Female,38,2,93569.86,3,0,0,10137.34,1,4,1
15748327,724,Germany,Male,34,6,118235.7,2,0,0,157137.23,0,4,2
15656707,720,Spain,Male,21,2,123200.78,1,1,1,180712.28,0,22,1
15700223,806,France,Male,48,4,164701.68,1,1,1,21439.49,0,9,0
15765952,769,France,Male,29,4,145471.37,1,1,0,188382.77,0,4,2
15764409,613,France,Male,37,9,108286.5,1,1,1,114153.44,0,15,2
15715888,591,France,Female,38,2,142289.28,1,0,1,119638.85,0,19,0
15594815,807,France,Male,35,3,174790.15,1,1,1,600.36,0,12,0
15712199,655,Germany,Female,61,2,183997.7,2,1,1,161217.18,0,17,1
15801152,553,Spain,Female,39,1,142876.98,2,1,0,44363.42,0,8,0
15781272,669,France,Male,50,4,149713.61,3,1,1,124872.42,1,13,1
15700046,635,France,Male,41,4,103544.88,2,1,0,193746.55,0,9,0
15725002,749,France,Male,37,7,0.0,2,1,0,20306.79,0,5,0
15639576,691,France,Male,26,9,136623.19,1,1,0,153228.0,0,3,1
15717935,589,France,Female,21,3,0.0,2,0,1,55601.44,0,9,1
15757541,778,France,Female,33,9,151772.63,2,0,0,180249.94,1,5,2
15683375,541,France,Female,32,4,0.0,1,1,1,114951.42,0,20,2
15759436,758,France,Female,50,2,95813.76,3,1,1,67944.09,1,11,2
15734714,559,France,Female,29,3,79715.36,1,1,0,82252.28,0,4,0
15579189,690,France,Female,42,5,0.0,2,0,1,120512.08,0,18,1
15791674,846,France,Female,34,10,142388.61,2,0,1,68393.64,1,12,2
15672610,567,Spain,Male,40,4,118628.8,1,0,0,91973.63,0,8,0
15576313,486,Germany,Female,40,9,71340.09,1,1,0,76192.21,0,9,1
15692142,707,Germany,Female,48,7,105086.74,1,1,1,180344.69,1,11,0
15706534,581,France,Female,47,1,122949.14,1,0,0,180251.68,1,9,3
15691104,460,Germany,Female,40,6,119507.58,2,1,0,91560.63,1,7,1
15580462,607,Spain,Male,40,1,112544.45,1,1,1,19842.22,0,15,0
15660688,701,Spain,Female,35,9,0.0,2,0,0,170996.86,0,6,0
15591552,600,France,Female,32,7,98877.95,1,1,0,132973.21,0,2,1
15647295,426,France,Male,34,9,0.0,2,1,0,107876.91,0,4,3
15795747,787,Spain,Female,39,7,171646.76,1,0,1,100791.36,0,11,2
15663808,666,Germany,Female,59,8,152614.51,2,1,1,188782.3,0,20,2
15703264,735,France,Male,44,9,120681.63,1,1,0,74836.34,0,6,0
15626452,711,Spain,Male,32,5,0.0,2,1,1,147720.27,0,8,2
15769389,709,Germany,Female,39,9,124723.92,1,1,0,73641.86,0,4,0
15761854,746,France,Female,24,4,0.0,1,0,1,94105.0,0,18,2
15775756,809,Germany,Male,33,8,148055.74,1,0,0,199203.21,0,7,2
15764922,596,Spain,Male,20,3,187294.46,1,1,0,103456.47,0,3,1
15572022,605,France,Female,36,6,0.0,1,0,1,690.84,0,27,2
15773972,614,France,Male,50,4,137104.47,1,1,0,127166.49,1,5,1
15796993,741,France,Male,52,1,171236.3,2,0,0,21834.4,1,7,1
15727857,635,Spain,Male,41,1,0.0,2,1,0,175611.5,0,5,2
15802207,769,Germany,Male,43,4,110182.54,2,1,1,87537.32,0,15,1
15662574,636,Spain,Male,37,1,115137.26,1,1,0,52484.01,0,5,0
15758606,738,France,Male,54,4,0.0,1,0,1,55725.04,1,13,1
15734312,577,Spain,Male,43,6,0.0,2,1,1,149457.81,0,17,1
15605284,688,France,Male,26,1,0.0,2,1,1,104435.94,0,17,0
15702442,586,Germany,Female,56,9,100781.75,2,1,1,54448.41,0,19,1
15680855,637,France,Male,33,2,145731.83,1,0,1,109219.43,0,15,2
15737977,527,France,Female,25,6,0.0,2,0,1,96758.58,0,15,0
15731267,797,France,Male,37,4,75263.7,1,1,0,85801.77,0,4,0
15682489,605,France,Male,27,9,0.0,2,1,0,198091.81,0,2,1
15673619,530,France,Male,25,9,162560.32,1,1,0,64129.03,0,5,0
15568849,540,Spain,Female,31,10,118158.74,1,1,1,158027.57,0,13,2
15749123,743,Spain,Male,45,7,157332.26,1,1,0,125424.42,0,11,0
15712551,622,Germany,Female,58,7,116922.25,1,1,0,120415.61,1,3,1
15654870,759,France,Female,45,8,0.0,2,1,1,99251.24,0,26,1
15694125,669,France,Male,57,5,0.0,2,1,1,56875.76,0,12,0
15670866,693,France,Male,31,2,0.0,2,1,1,107759.31,0,14,0
15742229,583,France,Male,59,7,127450.14,1,0,1,67552.71,0,18,0
15720354,581,France,Male,71,4,0.0,2,1,1,197562.08,0,19,0
15628863,601,France,Male,38,4,60013.81,1,1,1,38020.05,0,14,0
15655082,607,France,Female,48,4,112070.86,3,1,0,173568.3,1,5,4
15663885,741,France,Male,32,5,0.0,1,1,1,64839.23,0,20,0
15728474,558,Germany,Male,32,4,108235.91,1,1,1,143783.28,0,10,0
15732643,386,Spain,Female,53,1,131955.07,1,1,1,62514.65,1,17,2
15578546,491,Germany,Male,26,4,102251.14,1,1,1,145900.89,0,11,1
15751491,443,Germany,Male,50,3,117206.3,1,1,0,42840.18,1,0,0
15638487,586,Germany,Male,38,2,136858.42,1,0,1,189143.94,0,12,1
15579566,616,Spain,Female,43,3,120867.18,1,1,0,18761.92,1,5,2
15656901,615,France,Male,59,8,0.0,2,1,1,165576.55,0,22,0
15758856,597,France,Male,45,7,0.0,2,0,0,167756.45,0,6,1
15585222,515,France,Male,41,8,0.0,2,1,1,185054.14,0,9,1
15674868,696,Spain,Female,30,0,0.0,2,1,1,9002.8,0,12,0
15806256,540,France,Male,48,2,109349.29,1,1,0,88703.04,1,5,1
15612350,691,France,Female,31,5,40915.55,1,1,0,126213.84,1,5,3
15730038,706,France,Female,23,5,0.0,1,0,0,164128.41,1,3,0
15659325,802,Spain,Male,40,5,0.0,2,1,1,175043.69,0,15,0
15659364,685,Spain,Male,23,5,164902.43,1,0,0,141152.28,0,3,0
15804610,601,France,Female,41,1,0.0,2,0,1,160607.06,0,19,0
15607713,850,Spain,Female,29,1,0.0,2,1,1,197996.65,0,17,3
15670496,655,Spain,Female,27,9,0.0,2,0,0,108008.05,0,6,0
15665521,642,Germany,Male,18,5,111183.53,2,0,1,10063.75,0,10,0
15673984,536,France,Female,35,8,0.0,1,1,0,171840.24,1,5,1
15620735,667,Germany,Female,33,4,127076.68,2,1,0,69011.66,0,7,1
15793049,680,Germany,Female,48,8,115115.38,1,1,0,139558.6,1,7,0
15625740,627,Germany,Male,62,3,143426.34,2,1,1,143104.3,0,10,1
15751131,836,Spain,Female,41,7,150302.84,1,1,1,156036.19,0,16,1
15777893,777,France,Male,43,1,0.0,2,1,0,21785.91,0,7,0
15601550,595,Spain,Male,36,6,85768.42,1,1,1,24802.77,0,17,1
15800583,621,Spain,Female,43,8,0.0,1,0,0,102806.6,0,9,0
15640418,649,Germany,Female,41,4,115897.73,1,1,0,143544.48,0,3,2
15614420,531,Germany,Female,32,0,109570.21,2,1,1,172049.84,0,12,1
15784923,705,Germany,Female,37,3,109974.22,1,1,1,36320.87,1,24,1
15762198,812,France,Male,34,5,103818.43,1,1,1,166038.27,0,15,1
15794413,416,France,Male,32,0,0.0,2,0,1,878.87,0,13,2
15700476,564,Germany,Male,41,9,103522.75,2,1,1,34338.21,0,14,0
15665956,509,France,Female,46,1,0.0,1,1,0,71244.59,1,5,2
15645517,850,Spain,Male,22,2,0.0,2,1,1,9684.52,0,16,0
15584545,532,France,Female,40,5,0.0,2,0,1,177099.71,0,15,0
15679622,602,France,Male,35,8,0.0,1,1,1,22499.29,0,18,1
15697183,685,Spain,Male,43,9,0.0,2,1,0,107811.28,0,3,0
15707974,815,Spain,Female,38,2,48387.0,1,1,0,184796.84,0,4,0
15644699,850,France,Female,40,0,0.0,2,1,0,1099.95,0,3,1
15799710,739,France,Male,37,7,104960.46,1,0,1,80883.82,0,14,1
15568963,674,Germany,Male,34,2,152797.9,1,1,0,175709.4,1,6,2
15768124,648,France,Female,34,3,0.0,1,1,0,54726.43,0,8,3
15684318,582,Germany,Female,50,6,96486.57,2,1,1,20344.02,0,9,3
15695846,684,France,Female,34,6,0.0,2,1,1,130928.22,0,14,1
15746490,648,Spain,Female,53,6,111201.41,1,1,1,121542.29,0,9,1
15694628,686,Germany,Female,39,4,157731.6,2,1,0,162820.6,0,5,1
15592089,788,France,Female,43,10,0.0,2,1,1,116111.51,0,16,0
15649239,731,Spain,Male,46,10,0.0,2,1,0,153015.42,0,7,2
15620268,634,Germany,Male,43,3,212696.32,1,1,0,115268.86,0,6,0
15658956,505,Germany,Male,40,6,47869.69,2,1,1,155061.97,0,21,0
15722692,464,France,Male,38,3,116439.65,1,1,0,75574.48,0,5,0
15662098,650,Spain,Male,41,3,128808.65,3,0,0,113677.53,1,5,3
15771977,730,France,Female,39,1,99010.67,1,1,0,194945.8,0,5,0
15700460,530,France,Female,55,4,120905.03,1,0,1,123475.88,1,18,2
15815530,612,France,Female,42,10,75497.51,1,0,0,149682.78,0,6,1
15608845,804,Spain,Female,38,3,124197.22,1,1,0,74692.06,0,9,0
15654772,640,France,Female,47,6,89799.46,2,0,1,13783.77,1,13,2
15745266,434,Spain,Male,55,6,0.0,1,0,1,73562.05,1,17,1
15715047,640,Spain,Male,43,9,172478.15,1,1,0,191084.4,1,7,2
15788775,473,Germany,Male,40,8,152576.25,2,1,0,73073.68,0,6,0
15680430,601,Germany,Female,49,4,96252.98,2,1,0,104263.82,0,6,4
15677387,749,Germany,Female,33,10,76692.22,1,0,1,30396.43,0,9,1
15592531,822,France,Male,50,7,0.0,2,1,1,10062.8,0,15,0
15585280,649,France,Female,36,2,0.0,2,0,1,75035.48,0,17,0
15778526,719,Spain,Female,48,5,0.0,2,0,0,78563.66,0,2,2
15604158,554,France,Female,39,10,0.0,2,1,1,18391.93,0,18,0
15729956,726,Spain,Female,26,1,80780.16,1,1,1,19225.85,0,13,2
15637178,803,Spain,Female,45,7,0.0,2,1,1,128378.04,0,11,1
15628992,850,Germany,Male,32,2,128647.98,2,0,0,54416.18,0,3,0
15677062,666,France,Female,38,6,127043.09,1,1,1,8247.0,0,18,1
15736990,537,France,Male,28,3,157842.07,1,1,0,86911.49,0,6,0
15695819,504,Germany,Male,43,5,134740.19,2,1,0,181430.91,0,5,1
15706557,626,France,Female,52,0,0.0,2,1,0,32159.46,1,3,1
15633612,696,France,Male,28,4,172646.82,1,1,1,116471.43,0,4,0
15573112,602,Spain,Male,29,5,103907.28,1,1,0,161229.84,0,4,0
15730339,670,Spain,Male,30,3,133446.34,1,0,0,3154.95,0,3,0
15654456,511,Germany,Male,48,6,149726.08,1,0,0,88307.87,1,2,2
15801915,529,France,Female,31,6,152310.55,1,1,0,13054.25,0,6,0
15568326,637,France,Female,44,2,0.0,2,1,0,149665.65,0,5,1
15570990,520,Spain,Female,30,4,145222.99,2,0,0,145160.96,0,8,0
15679983,565,France,Male,34,7,0.0,1,0,0,74593.84,0,4,0
15697310,559,Germany,Female,28,3,152264.81,1,0,0,64242.31,0,2,2
15603481,689,Spain,Female,55,4,0.0,2,1,1,58442.25,0,13,0
15575935,673,France,Male,59,0,178058.06,2,0,1,21063.71,1,17,2
15772421,645,Germany,Female,31,1,128927.93,1,1,1,2850.01,0,15,0
15624013,541,France,Female,39,6,109844.81,1,1,0,25289.23,0,7,1
15726631,758,France,Female,39,6,127357.76,1,0,1,56577.0,0,16,1
15604732,483,France,Female,30,9,0.0,2,0,0,136356.97,0,7,0
15778135,575,Spain,Male,43,3,0.0,1,1,0,83594.51,0,3,0
15580068,526,Spain,Male,35,5,0.0,2,1,1,105618.14,0,14,0
15794792,612,France,Female,31,8,117989.76,1,1,1,54129.86,0,18,2
15613097,605,France,Female,33,4,0.0,2,0,1,83700.66,0,6,2
15696826,633,France,Female,32,1,104001.38,1,0,1,36642.65,0,15,0
15752912,661,France,Female,30,7,0.0,2,1,0,72196.57,0,9,0
15740494,633,France,Female,33,3,0.0,2,1,0,191111.02,0,7,1
15743193,644,France,Male,37,6,117271.8,2,1,0,104217.96,1,5,4
15611191,505,Germany,Female,37,10,122453.97,2,1,1,52693.99,0,16,0
15625713,679,Spain,Female,39,7,91187.9,1,0,1,6075.36,0,14,1
15684198,551,France,Female,38,10,0.0,2,1,1,216.27,0,14,1
15690620,665,France,Male,39,10,46323.57,1,1,0,136812.02,0,5,0
15705506,751,Spain,Male,38,7,0.0,2,0,0,90839.61,0,3,1
15768104,788,Spain,Male,37,8,141541.25,1,0,0,66013.27,0,3,1
15592389,684,France,Male,27,2,134603.88,1,1,1,71725.73,0,11,1
15803804,717,Germany,Female,35,5,103214.71,1,1,0,172172.7,0,8,0
15653306,679,Germany,Female,32,0,88335.05,1,0,0,159584.81,0,3,1
15704795,521,France,Female,77,6,0.0,2,1,1,49054.1,0,10,0
15684934,726,France,Male,31,9,0.0,2,1,1,106117.3,0,22,2
15698902,547,Germany,Female,42,1,142703.4,1,1,0,86207.49,1,4,2
15647572,504,Spain,Male,34,0,54980.81,1,1,1,136909.88,0,16,0
15579808,754,Germany,Female,39,8,129401.87,1,1,1,87684.93,0,20,2
15742480,775,Germany,Male,36,2,109949.05,2,0,1,71682.54,0,22,1
15782210,714,France,Male,46,1,0.0,1,1,0,152167.79,1,2,0
15593178,568,Spain,Female,36,10,153610.61,1,1,1,54083.8,1,13,2
15743532,704,Germany,Male,27,5,147004.34,1,1,0,64381.33,1,5,5
15812470,719,France,Male,61,5,0.0,2,0,1,29132.43,0,9,1
15748532,828,Spain,Male,42,10,0.0,1,1,1,186071.14,0,9,0
15576162,615,France,Male,32,7,92199.84,1,1,1,2755.53,0,18,1
15591986,621,Germany,Male,46,6,141078.37,1,0,0,34580.8,1,2,1
15762855,622,Spain,Female,23,8,0.0,2,1,1,131389.39,0,14,0
15590476,589,France,Male,28,7,0.0,2,1,0,151645.96,0,6,2
15616152,754,France,Female,47,1,185513.67,1,1,0,27438.83,0,7,0
15766683,549,Germany,Male,36,6,139422.37,1,0,0,83983.39,1,4,3
15764293,490,France,Male,33,1,0.0,2,1,1,80792.83,0,5,0
15777826,643,France,Male,30,5,94443.77,1,1,1,165614.4,0,15,1
15739194,548,Spain,Male,38,0,178056.54,2,1,0,38434.73,0,10,0
15715673,651,Spain,Female,46,4,89743.05,1,1,0,156425.57,1,4,1
15761487,678,France,Female,55,5,0.0,1,0,1,196794.11,1,12,4
15691004,407,Spain,Male,37,1,0.0,1,1,1,49161.12,1,21,1
15762392,683,Spain,Male,30,1,113257.2,1,1,1,65035.02,0,16,0
15692750,629,Germany,Female,45,7,129818.39,3,1,0,9217.55,1,6,0
15735263,736,France,Male,27,5,51522.75,1,0,1,192131.77,0,16,0
15678626,538,Spain,Female,31,0,0.0,2,0,0,179453.66,0,7,0
15704378,655,Germany,Male,37,9,121342.24,1,1,1,180241.44,0,17,1
15649112,738,Spain,Female,33,3,122134.4,2,0,1,27867.59,0,14,1
15654379,588,Spain,Male,59,4,0.0,2,1,1,27435.41,0,18,3
15704284,736,Germany,Male,57,9,95295.39,1,1,0,28434.44,1,5,3
15679968,623,France,Male,40,5,118788.57,1,1,0,192867.4,0,4,0
15612455,549,Germany,Male,45,6,124240.93,1,1,1,146372.51,0,17,0
15668679,630,France,Male,31,0,0.0,2,1,1,34475.14,0,12,1
15663312,494,France,Female,35,9,112727.06,2,1,0,183752.91,0,4,1
15740237,671,Germany,Male,36,2,116695.27,1,0,0,193201.86,0,6,0
15781619,785,France,Female,38,1,0.0,1,1,0,134964.85,1,5,2
15696733,724,France,Male,29,4,0.0,1,1,0,8982.75,0,9,0
15774250,532,France,Male,42,1,159024.71,1,1,0,100982.93,1,3,2
15621818,747,Germany,Male,29,7,117726.33,1,1,1,175398.34,0,17,1
15665077,598,France,Female,43,5,0.0,3,1,1,100722.72,1,16,5
15690332,647,Germany,Male,35,3,192407.97,1,1,1,40145.28,0,19,0
15791501,590,France,Male,43,8,0.0,2,1,1,143628.31,0,15,0
15788291,713,Germany,Female,38,7,144606.22,1,1,1,56594.36,1,17,0
15615140,791,France,Male,36,6,111168.97,1,1,1,189969.91,0,12,0
15694395,620,France,Female,29,1,138740.24,2,0,0,154700.61,0,4,0
15713426,637,Germany,Male,30,1,122185.53,1,1,0,102566.46,1,5,2
15675422,544,France,Female,32,9,110728.39,1,1,1,14559.62,0,16,0
15595067,637,Spain,Female,40,6,0.0,2,1,1,181610.6,0,10,0
15738889,658,France,Male,42,8,102870.93,1,0,1,103764.55,1,12,0
15610446,714,France,Female,51,4,88308.87,3,0,0,5862.53,1,6,3
15591360,642,France,Female,33,4,84607.34,2,0,1,60059.47,0,15,2
15637891,613,Germany,Female,43,4,140681.68,1,0,1,20134.07,0,13,0
15567246,684,Germany,Male,32,3,102630.13,2,1,1,127433.47,0,9,0
15727944,701,Germany,Female,48,1,92072.68,1,1,1,133992.36,0,13,3
15752731,615,France,Female,30,9,0.0,1,1,0,87347.82,0,3,0
15635097,599,Germany,Male,39,2,188976.89,2,0,1,176142.09,0,14,0
15813144,554,France,Female,26,7,92606.86,2,1,0,192709.69,0,4,0
15782418,589,Germany,Female,19,9,83495.11,1,1,1,143022.31,1,13,4
15568469,653,France,Male,43,0,0.0,2,1,0,27862.58,0,2,0
15639322,633,Spain,Male,33,4,137847.41,2,1,0,98349.13,0,2,0
15626044,762,Germany,Male,28,3,125155.83,2,1,1,106024.02,0,14,1
15596379,743,Germany,Male,39,3,119695.75,1,0,1,26136.13,0,6,2
15635078,714,Spain,Male,45,0,124693.48,1,0,1,187194.15,0,11,0
15658693,827,France,Female,60,2,0.0,2,0,1,60615.83,0,16,0
15700854,595,Spain,Male,35,8,0.0,1,1,0,100015.79,1,4,4
15774872,663,France,Male,36,10,0.0,2,1,0,136349.55,0,10,0
15778089,544,Spain,Male,37,2,0.0,2,0,0,135067.02,0,5,0
15714355,775,Germany,Male,32,8,121669.23,1,0,1,125898.39,0,17,1
15763579,702,Germany,Female,36,2,105264.88,2,1,1,52909.87,0,16,0
15645269,583,France,Female,42,4,0.0,2,1,0,17439.66,0,5,2
15815552,670,France,Female,42,6,112333.63,1,1,1,65706.86,0,11,0
15661162,526,Spain,Male,49,2,0.0,1,1,0,114539.67,1,3,0
